video_id,author,published_at,updated_at,like_count,text,Comments
TWjo7Sa_tww,@tiklychowdhuri5123,2024-08-04T11:53:13Z,2024-08-04T11:53:13Z,0,রাসূলুল্লাহ ﷺ বলেছেন- যে জাতি নিজেদের শাসক হিসাবে নারীকে নিয়োগ করে সে জাতির কখনো কল্যাণ হতে পারে না - তিরমিজি ২২৬২),The Messenger of Allah ﷺ said – A nation that appoints a woman as its ruler will never prosper – Tirmidhi 2262)
TWjo7Sa_tww,@MDjahirulIslam-y3r,2024-08-04T11:42:16Z,2024-08-04T11:42:16Z,0,সরকার কারফিউ দিয়েছে দয়া করে কেউ রাস্তা ছাড়বেন না,Govt has given curfew please no one leave the road
TWjo7Sa_tww,@NasimaBegum-u2x,2024-08-04T11:09:02Z,2024-08-04T11:09:02Z,0,আমি মনে করি গ্যাস সিলিন্ডার  পুলিশের দিকে তাক করে আগুন জ্বালিয়ে দেওয়া উচিত তাহলে সামনের সব কিছু উরে যাবে,"I think the gas cylinder should be pointed at the police and ignited, then everything ahead will go up in flames"
TWjo7Sa_tww,@SadekArt-qo7xd,2024-08-04T11:01:04Z,2024-08-04T11:01:04Z,0,🇧🇩😥😥😥😥😥😥😥😥,🇧🇩😥😥😥😥😥😥😥😥
TWjo7Sa_tww,@ShantoAhmed-ww6cn,2024-08-04T10:54:14Z,2024-08-04T10:54:14Z,0,সরকার পদত্যাগ করলে আপনারা কাকে ক্ষমতায় বসাবেন?,"If the government resigns, who will you put in power?"
TWjo7Sa_tww,@forukkhan1623,2024-08-04T10:48:19Z,2024-08-04T10:48:19Z,0,Eata kunu satro  andulon na,Eata kunu satro andulon na
TWjo7Sa_tww,@mrnirobchef,2024-08-04T10:47:31Z,2024-08-04T10:47:31Z,0,ধন্যবাদ যমুনা টেলিভিশনকে 20 M হয়েছে আপনাদের আর হবে দোয়া করি আপনাদের সাথে আছি এবং থাকতে চাই আপনাদের সাথে বাকিটা আপনাদের উপরে ডিপেন্ড  করে আবার ও ধন্যবাদ 🎉🎉,Thanks Yamuna Television 20 M Wish you more I am with you and want to stay with you rest depends on you and thanks again 🎉🎉
TWjo7Sa_tww,@myrooms1740,2024-08-04T10:45:37Z,2024-08-04T10:45:37Z,0,চট্টগ্রামের মানুষ ফুঁসে উঠলে অবস্থা কতটা খারাপ হবে সরকার বুঝতেছে না এটা বীর চট্টলা,"Bir Chattla, the government does not understand how bad the situation will be if the people of Chittagong rise up"
gsvO2iHY8FI,@JamunaTVbd,2024-08-04T08:46:14Z,2024-08-04T08:46:14Z,165,"Follow JamunaTV on Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>","Follow JamunaTV on Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>"
gsvO2iHY8FI,@MdJahangiralom-n3m,2025-01-28T16:30:16Z,2025-01-28T16:30:16Z,0,আজকে যাদের কারণে এই ছাত্র-ছাত্রীরা চিত্ত অগ্র হয়েছে তাদেরকে এদেশের জনগণ খুব শীঘ্রই চিহ্নিত করে তাদেরকে প্রতিহত করবে পরীক্ষার পালা,The people of this country will soon identify those who are the cause of these students' progress today and resist them in the exam
gsvO2iHY8FI,@monerHossain-n5n,2024-11-21T17:07:22Z,2024-11-21T17:07:22Z,0,❤❤❤❤❤❤,❤❤❤❤❤❤
gsvO2iHY8FI,@MdSumonvai-j1o,2024-10-25T13:57:49Z,2024-10-25T13:57:49Z,0,পুরাতন খবর কেন দেন,Why give old news?
gsvO2iHY8FI,@Belugaa252,2024-08-21T07:57:34Z,2024-08-21T07:57:34Z,0,tar jivon kahini diye ki amra bal falabo.,tar jivon kahini diye ki amra bal falabo.
gsvO2iHY8FI,@আলোরপথেমুক্তিরসন্ধানে,2024-08-05T14:29:39Z,2024-08-05T14:29:39Z,0,🌹💐❤️মিজানুর রহমান আজহারি হুজুর কে প্রধান মন্ত্রী হিসাবে দেখতে চাই🥰😘❤️😍 ইসলামিক রাষ্ট্র চাই,🌹💐❤️Want to see Mizanur Rahman Azhari Huzur as Prime Minister 😘❤️😍 Want Islamic state
gsvO2iHY8FI,@tasnimayat3557,2024-08-05T13:04:15Z,2024-08-05T13:04:15Z,0,"আসসালামু আলাইকুম, <br>আমি সবার কাছে দোয়া চাই,🤲 <br><br>আজ ৫ আগস্ট, <br>আজ আমাদের দেশ স্বাধীন, <br>মনে অনেক আনন্দ, <br>আবার যারা দেশ স্বাধীন করার জন্য <br>নিজেকে শহিদ করেছে,<br>তার জন্য বুকটা ফেটে যাচ্ছে।  <br><br>আমার ৩.টা কন্না সন্তান, <br>মানে আমাকে আল্লাহ ৩.টা জান্নাত দিয়েছেন,  <br>আলহামদুলিল্লাহ। <br><br>আমি এখন আবার এক মাসের প্রেগন্যান্ট, <br>আল্লাহ জেনো এই বার আমাকে একটা নেককার পুত্র সন্তান  দান করেন, <br><br>আমি চাই এই আবু সাইদ মুগ্ধর মতো আমার<br>বুকে ও এমন একটা সন্তান দেন,আল্লাহ <br><br>৪০.জনের দোয়া নাকি আল্লাহ কবুল করেন,<br>আমি সবার কাছে হাত জোর করে দোয়া চাইছি,<br>সবাই আমার জন্য দোয়া করবেন, <br><br>আমার বড়ো মেয়ে অনেক কান্না কাটি করছে এই কয়দিনের এত্তো ভাইদের পথে নামা দেখে,😢😢<br>আর বলে আম্মু আল্লাহ দুনিয়াতে অনেক ভাই দিয়েছেন শুধু আমার একটা ভাই নেই কেনো<br>তার একটা ভাই লাগবে,","Assalamu Alaikum, <br>I want prayers from everyone, 🤲 <br><br>today 5 August, <br>today our country is independent, <br>my heart is very happy, <br>and my heart is bursting for those who <br>martyred themselves to make the country independent.  <br><br>My 3 daughters, <br>means Allah gave me 3 Jannah, <br>Alhamdulillah. <br><br>I am now one month pregnant again, <br>God bless me this time with a good son, <br><br>I want this Abu Saeed to give me such a child in my chest,<br><br>God accept the prayers of 40 people,<br>I am asking for prayers from everyone,<br>Everyone please pray for me,<br><br>My eldest daughter is crying a lot. After seeing so many brothers coming down the path, 😢😢<br>and said mommy Allah has given many brothers in the world but why don't I have one brother<br>he needs a brother,"
gsvO2iHY8FI,@AkJahed86,2024-08-05T09:11:28Z,2024-08-05T09:11:28Z,0,সরকার পদত্যাগ চাই বলেই বিএনপি ক্ষমতা আসুক এটা কিন্তু না। একজম সৎ ইমানদার মানুষ আসুক....। আমিন,But it is not because BNP comes to power because the government wants to resign. Let honest honest people come... Amen
gsvO2iHY8FI,@nurmedicale,2024-08-05T08:36:01Z,2024-08-05T08:36:01Z,0,নিউজে তারিখ দেননি কেন?,Why did not give a date in the news?
gsvO2iHY8FI,@ahababanjum4832,2024-08-05T08:13:20Z,2024-08-05T08:13:20Z,0,"<a href=""http://www.youtube.com/results?search_query=%23stepdown_hasina_at_once"">#stepdown_Hasina_at_once</a>","<a href=""http://www.youtube.com/results?search_query=%23stepdown_hasina_at_once"">#stepdown_Hasina_at_once</a>"
gsvO2iHY8FI,@NasrinAkter-fn4rp,2024-08-05T07:40:41Z,2024-08-05T07:40:41Z,0,হিজাব টা মাথায় দিয়ে খবর পড়লে কি খুব অসম্মানীত হতেন,Would you be very disrespected if you read the news with the hijab on your head?
gsvO2iHY8FI,@MdBabu-d9b,2024-08-05T05:43:21Z,2024-08-05T05:43:21Z,0,আওয়ামী লীগের একটা যেন সুস্থ না যায় সব লুলা হাত নাই ঠ্যাং নাই সব যেন বাড়িতে যাই এতোটুকু আল্লাহ তুমি রহম কর,"One of the Awami League should not get well, all Lula hands, no bangs, all should go home. May God have mercy on you."
gsvO2iHY8FI,@sohelisultana6218,2024-08-05T05:17:23Z,2024-08-05T05:17:23Z,0,"হাসিনার পদত্যাগ চাই , শহরে যে ভাংচুর করছে সব ছাত্রলীগের কাজ,,,,",I want Hasina's resignation.
gsvO2iHY8FI,@mdarafathossain8308,2024-08-05T04:44:18Z,2024-08-05T04:44:18Z,0,"Please make authentic news. In news u say Govt. Supporters enter BSMMU, so they might set fire on ambulance not the Protesters.","Please make authentic news. In news u say Govt. Supporters enter BSMMU, so they might set fire on ambulance not the Protesters."
gsvO2iHY8FI,@mizanrahman5399,2024-08-05T04:33:05Z,2024-08-05T04:33:05Z,0,আসলে এরা কি ছাএ এরা আসলে কারা বুজতে আর কিছুই বাকি রইল না,"In fact, there is nothing left to understand who they really are"
gsvO2iHY8FI,@MDWasimKhan-fs5yz,2024-08-05T02:48:34Z,2024-08-05T02:48:34Z,0,😢😢😢😮😮😢😢😢,😢😢😢😮😮😢😢😢
gsvO2iHY8FI,@shamimhossain3929,2024-08-05T01:26:32Z,2024-08-05T01:26:32Z,0,Good,Good
gsvO2iHY8FI,@ArmanKhan-bj6bh,2024-08-05T01:20:17Z,2024-08-05T01:20:17Z,0,"এ্যাম্বুলেন্স কেউ পোড়াবেন না প্লিজ। এই সময়ে আপনার আমার কাজে লাগতে পারে। বাকি যা করেন, আমরা মাঠে আছি, থাকব","Please don't burn the ambulance. You may be of use to me at this time. Whatever else you do, we are in the field and will remain"
gsvO2iHY8FI,@authenticbysadia223,2024-08-04T23:01:29Z,2024-08-04T23:01:29Z,0,খবর বলার সময় পরিষ্কার করে বলবেন অস্ত্র কারা নিয়ে পাল্টা ধাওয়া দিয়েছে<br>ছাত্রলীগ তাহলে সাধারণ মানুষ বুঝতে পারবে আর জ্বালানী পুরানি ছাত্রলীগ করছে সাধারণ ছাত্ররা করে নাই।,"While telling the news, tell clearly who has retaliated with weapons<br> Chhatra League then the common people will understand and the old Chhatra League is doing the fuel but the common students have not."
gsvO2iHY8FI,@omitsaha2698,2024-08-04T19:54:30Z,2024-08-04T19:54:30Z,0,"১৩ জন পুলিশ তাদেরকে অপরাধ কি ছিল🥲 তারা তো থানার ভিতরে ছিল ওরা বাইরে ছিল না, আমি বললাম জঘন্য  সন্ত্রাসবাদী এবং বাংলাদেশের জন্য ভয়াবহ দিন নিয়ে আসবে","13 policemen what was their crime 🥲 They were inside the police station they were not outside, I said they are horrible terrorists and will bring terrible days for Bangladesh."
CCjCJMdfBYk,@raselurrahman9520,2024-09-07T09:07:46Z,2024-09-07T09:07:46Z,0,আমরা বাঙ্গালী মনে রাখতে হবে,We must remember Bengali
CCjCJMdfBYk,@abdurraquib2136,2024-08-26T10:04:31Z,2024-08-26T10:04:31Z,0,Virus from Bangladesh,Virus from Bangladesh
CCjCJMdfBYk,@mdawlad3487,2024-08-25T07:34:41Z,2024-08-25T07:34:41Z,0,এখানে জাতিসংঘ তদন্ত করবে না,The UN will not investigate here
CCjCJMdfBYk,@BahimBahim-l3j,2024-08-22T11:00:47Z,2024-08-22T11:01:42Z,0,"এসব আন্দোলনকারীর, হেডমাস্টার হচ্ছে বাঙালিরা, বাঙ্গালীদের দেখেই এরা এখন সবকিছু শিখতাছে ।😀😄😄","Bengalis are the headmasters of these agitators, they are now learning everything by watching Bengalis.😀😄😄"
CCjCJMdfBYk,@hiteshpaul6556,2024-08-21T17:43:04Z,2024-08-21T17:43:04Z,0,জিহাদী রা পৃথিবীর সব জায়গায় অশান্তি করে।,Jihadists wreak havoc all over the world.
CCjCJMdfBYk,@nasirahammad7603,2024-08-21T13:23:52Z,2024-08-21T13:23:52Z,0,😂,😂
